2023-03-16 19:55:07.876035 [INFO   ] [APP] application started
2023-03-17 00:03:30.657782 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:03:30.657794 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:03:30.657802 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147600; ask volumes: 10000; bid prices: 146400; bid volumes: 10000
2023-03-17 00:03:30.744951 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:03:30.744986 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-17 00:03:30.744996 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 147600; ask volumes: 121; bid prices: 0; bid volumes: 0
2023-03-17 00:03:30.943927 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:03:30.943956 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-17 00:03:30.943966 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 147100; ask volumes: 10; bid prices: 0; bid volumes: 0
2023-03-17 00:03:30.958042 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:03:30.958053 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:03:30.958062 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147300; ask volumes: 4400; bid prices: 147100; bid volumes: 14000
2023-03-17 00:03:30.958072 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:03:30.958079 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:03:30.958084 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147600; ask volumes: 10000; bid prices: 146400; bid volumes: 10000
2023-03-17 00:03:30.958149 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:03:30.962305 [DEBUG  ] [CON] 'Exec' received 57 bytes
2023-03-17 00:03:30.962320 [DEBUG  ] [CON] 'Exec' received message with type=3 and size=57
2023-03-17 00:03:31.167030 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:03:31.167072 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:03:31.167086 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147200; ask volumes: 1000; bid prices: 147100; bid volumes: 1000
2023-03-17 00:03:31.167098 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:03:31.167105 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:03:31.167111 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 1; bid prices: 146600; bid volumes: 10000
2023-03-17 00:03:31.167189 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:03:31.168318 [DEBUG  ] [CON] 'Exec' received 57 bytes
2023-03-17 00:03:31.168333 [DEBUG  ] [CON] 'Exec' received message with type=3 and size=57
2023-03-17 00:03:31.452698 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:03:31.452737 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:03:31.452752 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 20; bid prices: 147000; bid volumes: 2900
2023-03-17 00:03:31.452761 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:03:31.452764 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:03:31.452768 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 1; bid prices: 146500; bid volumes: 10000
2023-03-17 00:03:31.452853 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:03:31.453717 [DEBUG  ] [CON] 'Exec' received 57 bytes
2023-03-17 00:03:31.453735 [DEBUG  ] [CON] 'Exec' received message with type=3 and size=57
2023-03-17 00:03:31.704072 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:03:31.704116 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:03:31.704129 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 20; bid prices: 147000; bid volumes: 5640
2023-03-17 00:03:31.704141 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:03:31.704146 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:03:31.704151 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 1; bid prices: 146400; bid volumes: 10000
2023-03-17 00:03:31.704240 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:03:31.704354 [DEBUG  ] [CON] 'Exec' received 57 bytes
2023-03-17 00:03:31.704364 [DEBUG  ] [CON] 'Exec' received message with type=3 and size=57
2023-03-17 00:03:31.934745 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:03:31.934778 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:03:31.934805 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 9420; bid prices: 147000; bid volumes: 900
2023-03-17 00:03:31.934819 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:03:31.934826 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:03:31.934832 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 1; bid prices: 146400; bid volumes: 10000
2023-03-17 00:03:31.934892 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:03:31.939942 [DEBUG  ] [CON] 'Exec' received 57 bytes
2023-03-17 00:03:31.939970 [DEBUG  ] [CON] 'Exec' received message with type=3 and size=57
2023-03-17 00:03:31.940188 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:03:31.940204 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-17 00:03:31.940214 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 147000; bid volumes: 900
2023-03-17 00:03:32.092257 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:03:32.092292 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-17 00:03:32.092304 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 146900; bid volumes: 500
2023-03-17 00:03:32.214526 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:03:32.214561 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:03:32.214584 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 13400; bid prices: 146900; bid volumes: 4000
2023-03-17 00:03:32.214596 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:03:32.214602 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:03:32.214608 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 1; bid prices: 146400; bid volumes: 10000
2023-03-17 00:03:32.214677 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:03:32.218986 [DEBUG  ] [CON] 'Exec' received 57 bytes
2023-03-17 00:03:32.219007 [DEBUG  ] [CON] 'Exec' received message with type=3 and size=57
2023-03-17 00:03:32.432829 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:03:32.432859 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:03:32.432871 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 9400; bid prices: 146800; bid volumes: 3000
2023-03-17 00:03:32.432881 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:03:32.432886 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:03:32.432891 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 1; bid prices: 146400; bid volumes: 10000
2023-03-17 00:03:32.432948 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:03:32.433908 [DEBUG  ] [CON] 'Exec' received 57 bytes
2023-03-17 00:03:32.433923 [DEBUG  ] [CON] 'Exec' received message with type=3 and size=57
2023-03-17 00:03:32.434089 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:03:32.434101 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-17 00:03:32.434109 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 146400; bid volumes: 71
2023-03-17 00:03:32.720530 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:03:32.720571 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:03:32.720585 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 11400; bid prices: 146700; bid volumes: 1000
2023-03-17 00:03:32.720598 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:03:32.720603 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:03:32.720609 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 1; bid prices: 146200; bid volumes: 10000
2023-03-17 00:03:32.720684 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:03:32.720775 [DEBUG  ] [CON] 'Exec' received 57 bytes
2023-03-17 00:03:32.720784 [DEBUG  ] [CON] 'Exec' received message with type=3 and size=57
2023-03-17 00:03:32.983439 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:03:32.983479 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:03:32.983491 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 11400; bid prices: 146700; bid volumes: 1000
2023-03-17 00:03:32.983502 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:03:32.983507 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:03:32.983513 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 1; bid prices: 146200; bid volumes: 10000
2023-03-17 00:03:32.983596 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:03:32.984754 [DEBUG  ] [CON] 'Exec' received 57 bytes
2023-03-17 00:03:32.984775 [DEBUG  ] [CON] 'Exec' received message with type=3 and size=57
2023-03-17 00:03:33.148799 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:03:33.148832 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:03:33.148846 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 9400; bid prices: 146800; bid volumes: 13000
2023-03-17 00:03:33.148857 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:03:33.148861 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:03:33.148867 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 1; bid prices: 146300; bid volumes: 10000
2023-03-17 00:03:33.148924 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:03:33.150486 [DEBUG  ] [CON] 'Exec' received 57 bytes
2023-03-17 00:03:33.150502 [DEBUG  ] [CON] 'Exec' received message with type=3 and size=57
2023-03-17 00:03:33.341474 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:03:33.341508 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-17 00:03:33.341519 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 147000; ask volumes: 1; bid prices: 0; bid volumes: 0
2023-03-17 00:03:33.397955 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:03:33.397992 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:03:33.398002 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 9000; bid prices: 146800; bid volumes: 13000
2023-03-17 00:03:33.398009 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:03:33.398012 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:03:33.398016 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147500; ask volumes: 9908; bid prices: 146300; bid volumes: 10000
2023-03-17 00:03:33.398101 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:03:33.398195 [DEBUG  ] [CON] 'Exec' received 57 bytes
2023-03-17 00:03:33.398202 [DEBUG  ] [CON] 'Exec' received message with type=3 and size=57
2023-03-17 00:03:33.574938 [INFO   ] [CON] 'Exec' remote disconnect
2023-03-17 00:03:33.574970 [INFO   ] [AUTO] execution connection lost
2023-03-17 00:03:33.574982 [INFO   ] [CON] 'Info' closing
2023-03-17 00:03:33.575005 [INFO   ] [CON] 'Exec' closing
2023-03-17 00:14:10.827799 [INFO   ] [APP] application started
2023-03-17 00:14:10.827822 [INFO   ] [APP] loading configuration from 'autotrader.json'
2023-03-17 00:14:10.827996 [INFO   ] [CON] connecting to: 127.0.0.1:12345
2023-03-17 00:14:10.828094 [INFO   ] [CON] connected successfully to: 127.0.0.1:12345
2023-03-17 00:14:10.828132 [INFO   ] [BASE] logging in with teamname='TraderOne' and secret='secret'
2023-03-17 00:14:10.828236 [DEBUG  ] [CON] 'Exec' sent 103 bytes
2023-03-17 00:14:15.256318 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:14:15.256350 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:14:15.256372 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 1000; bid prices: 146900; bid volumes: 13000
2023-03-17 00:14:15.256382 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:14:15.256387 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:14:15.256396 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 0; bid volumes: 0
2023-03-17 00:14:15.542813 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:14:15.542840 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:14:15.542853 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 9400; bid prices: 146900; bid volumes: 13000
2023-03-17 00:14:15.542867 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:14:15.542872 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:14:15.542878 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147600; ask volumes: 10000; bid prices: 146400; bid volumes: 10000
2023-03-17 00:14:15.775224 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:14:15.775266 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:14:15.775279 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 10400; bid prices: 146800; bid volumes: 740
2023-03-17 00:14:15.775289 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:14:15.775294 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:14:15.775299 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147600; ask volumes: 10000; bid prices: 146400; bid volumes: 10000
2023-03-17 00:14:15.960451 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:14:15.960488 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:14:15.960500 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 9410; bid prices: 146900; bid volumes: 4450
2023-03-17 00:14:15.960509 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:14:15.960514 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:14:15.960519 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147600; ask volumes: 10000; bid prices: 146400; bid volumes: 10000
2023-03-17 00:14:16.058512 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:14:16.058551 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-17 00:14:16.058563 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 147600; ask volumes: 121; bid prices: 0; bid volumes: 0
2023-03-17 00:14:16.260583 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:14:16.260612 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-17 00:14:16.260623 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 147100; ask volumes: 10; bid prices: 0; bid volumes: 0
2023-03-17 00:14:16.284702 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:14:16.284711 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:14:16.284715 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147300; ask volumes: 4400; bid prices: 147100; bid volumes: 14000
2023-03-17 00:14:16.284721 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:14:16.284724 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:14:16.284727 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147600; ask volumes: 10000; bid prices: 146400; bid volumes: 10000
2023-03-17 00:14:16.284809 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:14:16.284841 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:14:16.288718 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-17 00:14:16.288733 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-17 00:14:16.288787 [DEBUG  ] [CON] 'Exec' received 57 bytes
2023-03-17 00:14:16.288797 [DEBUG  ] [CON] 'Exec' received message with type=3 and size=57
2023-03-17 00:14:16.491384 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:14:16.491414 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:14:16.491425 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147200; ask volumes: 1000; bid prices: 147000; bid volumes: 6000
2023-03-17 00:14:16.491435 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:14:16.491439 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:14:16.491444 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 1; bid prices: 146600; bid volumes: 10000
2023-03-17 00:14:16.491500 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:14:16.491527 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:14:16.491596 [DEBUG  ] [CON] 'Exec' received 57 bytes
2023-03-17 00:14:16.491607 [DEBUG  ] [CON] 'Exec' received message with type=3 and size=57
2023-03-17 00:14:16.491742 [DEBUG  ] [CON] 'Exec' received 57 bytes
2023-03-17 00:14:16.491753 [DEBUG  ] [CON] 'Exec' received message with type=3 and size=57
2023-03-17 00:14:16.799425 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:14:16.799464 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:14:16.799477 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 20; bid prices: 147000; bid volumes: 1900
2023-03-17 00:14:16.799489 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-17 00:14:16.799496 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-17 00:14:16.799502 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 1; bid prices: 146500; bid volumes: 10000
2023-03-17 00:14:16.799591 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:14:16.799625 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-17 00:14:16.799699 [DEBUG  ] [CON] 'Exec' received 57 bytes
2023-03-17 00:14:16.799710 [DEBUG  ] [CON] 'Exec' received message with type=3 and size=57
